ID,BareGround,BioRegion,Biome,Year,Month,aspect,blue,bsi,calcite,chlorite,clay,dolomite,elevation,evi,exg,goethite,green,gypsum,hematite,illite_muscovite,kaolinite,landforms,meanAnnualPrecipitation,msavi,ndmi,ndvi,nir,nitrogen,osavi,ph,phosphorous,potassium,red,sand,satvi,savi,silt,slope,soc,soil_depth,stone,swir1,swir2,swirRatio,tc_bright,tc_green,tc_wet,vegType,vermiculite,.geo
J_1391,65,Upper Karoo Bioregion,Nama-Karoo,2021,1,0.007429338,0.061199192,0.259608451,0.028503943,0.004661487,17.87808418,0,1264,0.073464897,-0.018288498,0.108842028,0.105079214,0,0.074043089,0.054543389,0,4,243,0.075790235,-0.173589361,0.133816262,0.224787563,59.48959845,0.109694885,80.92646347,22.19545235,55,0.16613648,63,0.144074614,0.087383592,18,1.083015446,230.1175617,180.0261248,12.78664731,0.312038967,0.272992115,1.177282388,0.450098797,0.024560865,-0.227724276,3,0,"{""type"":""Point"",""coordinates"":[22.575768686640572,-30.74375825499743]}"
J_1395,75,Upper Karoo Bioregion,Nama-Karoo,2021,1,-0.816510744,0.065982875,0.226870958,0,0,23,0,1321.163373,0.070474857,-0.001204119,0.075816996,0.117772423,0,0.064705886,0,0,4,237,0.071777828,-0.128019312,0.126192721,0.219831885,60,0.103684842,78,23,53,0.170160039,61,0.12659583,0.082748282,19,1.350208044,186.4033735,128,13,0.279427837,0.21908977,1.278283235,0.431162899,0.024095991,-0.168662656,2,0,"{""type"":""Point"",""coordinates"":[21.806983992218072,-31.068398648092508]}"
J_1394,60,Upper Karoo Bioregion,Nama-Karoo,2021,1,-0.852161108,0.061166085,0.278300943,0,0,19.42795596,0,1321.299186,0.074921396,-0.001744399,0.085140469,0.109613831,0,0,0,0,4.601723313,243,0.076532136,-0.208408783,0.136962066,0.217083205,60.42795596,0.111671184,82,23,53,0.163285192,58,0.165325379,0.088525661,19,2.907823096,172.245572,161.2838679,14.57204404,0.322495568,0.262608401,1.22730923,0.446982616,0.020572314,-0.226895243,4,0,"{""type"":""Point"",""coordinates"":[21.94986696727365,-31.01588381498608]}"
J_1399,70,Upper Karoo Bioregion,Nama-Karoo,2021,1,-0.763458549,0.07536328,0.251970886,0,0,19.27333652,0,1167.5955,0.066459324,0.013841659,0.069281049,0.132774303,0,0,0.053921569,0,4,192,0.06691987,-0.177938505,0.112214358,0.232020299,55.30349449,0.093943149,80,22.02967927,52.89277166,0.181792632,62.19100048,0.124629409,0.076440764,15.92245093,7.250917071,138.6807085,139.0722834,18.89277166,0.326423215,0.274904199,1.187539211,0.485068941,0.012245564,-0.221580879,1,0,"{""type"":""Point"",""coordinates"":[21.40938378768652,-31.256938358834308]}"
J_1400,50,Upper Karoo Bioregion,Nama-Karoo,2021,1,0.895923223,0.069953481,0.168756366,0,0,19.32363132,0,1150.956145,0.119526368,0.004288562,0.100652964,0.120495334,0,0,0,0,4,188,0.122298297,-0.052076441,0.197195977,0.261012537,56.93277893,0.166645766,80.32363132,21.60914761,51,0.170949333,63.13444213,0.115700684,0.137091423,16.67636868,2.908668401,116.8722892,101.1344421,17.60914761,0.289691948,0.224061484,1.294634897,0.457940822,0.051405379,-0.164885451,1,0,"{""type"":""Point"",""coordinates"":[21.200158307157785,-31.254169257080118]}"
J_1401,55,Upper Karoo Bioregion,Nama-Karoo,2021,1,-0.947075214,0.065862932,0.252348996,0,0,19.1414914,0,1156.141491,0.054700645,-0.01810926,0.091267389,0.115916267,0,0.032910623,0,0,5,190,0.057588671,-0.152373257,0.097883072,0.220439865,56.1414914,0.081624683,81,22,52.85516252,0.185166135,62.21462715,0.095817417,0.066093493,18,1.693429493,123.0903442,124.9230402,14.89435946,0.300974042,0.255195524,1.187857964,0.455831458,0.016965399,-0.199457957,1,0,"{""type"":""Point"",""coordinates"":[20.99846424830832,-31.29091670886156]}"
J_1402,95,Upper Karoo Bioregion,Nama-Karoo,2021,1,-0.937504306,0.079812053,0.216122734,0,0.051756724,19.91751269,0,1084.925573,0.040943298,-0.002202252,0.079512798,0.132881007,0,0.1050585,0,0,5,175,0.040465834,-0.117182517,0.067984992,0.212278408,55.85850254,0.057171013,81.01459391,20.99873096,52.95812183,0.184249796,60.08502538,0.055396473,0.046557129,17.95939086,0.947802048,174.6374046,98.08312183,15.99873096,0.268675535,0.22633646,1.201104033,0.436678737,0.006236963,-0.160812024,1,0,"{""type"":""Point"",""coordinates"":[20.888480520825084,-31.310474326081984]}"
J_1403,80,Upper Karoo Bioregion,Nama-Karoo,2021,1,0.634198416,0.083084353,0.248293228,0.015354928,0,19.56120979,0,1027.410466,0.052582102,-8.65E-04,0.085829836,0.144576552,0,0,0.053734468,0,5,166,0.055054,-0.157557245,0.086213626,0.25156157,58.16706673,0.074278302,82.22371579,20,54,0.210789509,63.97167547,0.080047948,0.06209933,20.02832453,1.097580288,110.9198272,128.9467115,14.77628421,0.349026739,0.300773562,1.16744599,0.530971196,0.009701204,-0.234161014,1,0,"{""type"":""Point"",""coordinates"":[20.77362299589042,-31.360875545289087]}"
J_1404,90,Upper Karoo Bioregion,Nama-Karoo,2021,1,-0.955998047,0.065003923,0.264321521,0.002753652,0,21.47315436,0,1170.381592,0.064432518,-0.027075323,0.110961343,0.117108813,0,0.111062359,0.002753652,0,5,191,0.069679938,-0.151454848,0.112093712,0.244825056,57.57526366,0.09545599,75.14956855,24.22962608,49.10258869,0.196521356,62.35139022,0.092416763,0.078877943,19.10258869,3.226982418,140.7219559,140.894535,14.415628,0.332190478,0.288861139,1.152371409,0.499177216,0.023525851,-0.229788656,1,0,"{""type"":""Point"",""coordinates"":[20.57107724873975,-31.37758825603739]}"
J_1405,90,Upper Karoo Bioregion,Nama-Karoo,2021,1,0.305841062,0.073573484,0.217383252,0.049210778,0,20.29658161,0.049210778,1068.176697,0.036280167,0.006970762,0.119676361,0.126603357,0,0.061595253,0,0,4,177,0.035951497,-0.117849083,0.066783642,0.197011517,59.92344728,0.053809669,79.92344728,21.99277805,52,0.171894777,58.27491574,0.067068189,0.042216863,18.22002889,2.887463242,189.5719788,72.32113625,17.4833895,0.251513901,0.196778844,1.286495078,0.407362737,0.00610356,-0.138863799,1,0,"{""type"":""Point"",""coordinates"":[20.40560892684848,-31.383536696842693]}"
J_1697,55,Upper Karoo Bioregion,Nama-Karoo,2021,10,-0.082492397,0.055699831,0.288840468,0,0,21.58883495,0,1435,0.094070293,-0.016094518,0,0.099368811,0,0.149019614,0,0,5,342,0.0979536,-0.217104851,0.172565763,0.225367808,65.76650485,0.14123066,79,20,53,0.159132316,57.41116505,0.197699195,0.112363942,17,0.826755782,244.8660194,183.7665049,12.1776699,0.350326195,0.295031926,1.187882132,0.469481787,0.031149865,-0.266181477,3,0,"{""type"":""Point"",""coordinates"":[24.49200493694419,-30.666513247448588]}"
J_1701,5,Upper Karoo Bioregion,Nama-Karoo,2021,10,-0.578009147,0.054715172,0.226976895,0.044567173,0,21.80009704,0,1260.295973,0.102478581,0.00188445,0,0.089896794,0,0.102631505,0.001504124,0,5,352,0.097507777,-0.163434547,0.201336618,0.185240609,58.80009704,0.153723156,77,22,53.80009704,0.12319397,56.9995148,0.214008407,0.115152496,15.60019408,5.215786871,212.0373605,187.7991266,11.60019408,0.257787094,0.187252048,1.377720366,0.359117739,0.033846195,-0.166680286,3,0,"{""type"":""Point"",""coordinates"":[24.62831519704698,-30.176007672468494]}"
J_1691,45,Upper Karoo Bioregion,Nama-Karoo,2021,10,0,0.090792534,0.21337765,0,0,24.04360326,0,1417,0.114506304,-0.002531136,0,0.148591112,0,0.035480145,0,0,5,373,0.116067546,-0.133603106,0.170238519,0.294348794,66.40105414,0.14963293,79.31911835,19,55.09439387,0.208920823,53.23430762,0.115769091,0.127794211,18.78246287,0,244.0253953,192.9075228,9.45376138,0.385656441,0.327523791,1.177413345,0.577824474,0.040713258,-0.263145913,4,0,"{""type"":""Point"",""coordinates"":[24.706028410206432,-31.232275070907697]}"
J_1692,25,Upper Karoo Bioregion,Nama-Karoo,2021,10,0.884938023,0.066084515,0.270107029,0,0,21.42024096,0,1420.446747,0.093801549,-0.002924371,0,0.109338977,0,0,0,0,4,362,0.091595548,-0.219322999,0.163289641,0.213928279,66.42939759,0.133308198,77.56481928,22.38891566,54.78987952,0.154550132,55.54987952,0.201790285,0.105702453,17.98795181,1.586569247,261.4477108,171.1012048,10.85204819,0.335168392,0.276472978,1.221084722,0.454635284,0.024274833,-0.246832291,4,0,"{""type"":""Point"",""coordinates"":[24.650445715575227,-31.201079199937794]}"
J_1693,45,Upper Karoo Bioregion,Nama-Karoo,2021,10,0.772650642,0.076558964,0.260864097,0.010221671,0,19.41362764,0,1393.06142,0.090585217,-0.005467698,0.02747074,0.128092714,0,0,0.010221671,0,4,355,0.09258547,-0.189327635,0.152326277,0.247823936,61.20633397,0.128805233,80,20.11948177,54,0.183255635,60.41362764,0.150849677,0.105212947,17.88051823,0.767149944,218.5345489,178.7523992,11.23896353,0.358312354,0.304358571,1.196244654,0.513046778,0.026818169,-0.2573976,4,0,"{""type"":""Point"",""coordinates"":[24.61927214011059,-31.183911660882018]}"
J_1695,10,Upper Karoo Bioregion,Nama-Karoo,2021,10,-0.603893155,0.057187949,0.232499111,0,0,22.94582934,0,1433.372004,0.109785113,-1.67E-04,0,0.09924096,0,0,0,0,4,349,0.109913812,-0.157859431,0.198443167,0.21534087,65.35666347,0.1604025,76.28139981,23.89597315,53.97507191,0.142887294,54.23058485,0.203265701,0.126335976,17.10402685,1.676916328,296.409396,173.1313519,11.12895494,0.297059796,0.210298068,1.396898181,0.411778921,0.042158243,-0.188855618,4,0,"{""type"":""Point"",""coordinates"":[24.519687036283983,-31.13942766877285]}"
J_1696,40,Upper Karoo Bioregion,Nama-Karoo,2021,10,-0.005717396,0.073197093,0.2228689,0.060155848,0,20.32964921,0,1377.356559,0.093183198,-0.00937929,4.92E-04,0.128820479,0,0.060512324,0,0,5,328,0.096177532,-0.128204544,0.151077661,0.26272953,60.29601153,0.129481163,78.7597309,19.41902931,55,0.193781073,57.73185968,0.103199293,0.107668157,17.32964921,0.708915656,271.1705911,195.1398366,9.759730899,0.337153602,0.295500698,1.159062256,0.515396511,0.033267329,-0.231854438,4,0,"{""type"":""Point"",""coordinates"":[24.465294921634047,-31.060095801930995]}"
J_1700,10,Upper Karoo Bioregion,Nama-Karoo,2021,10,0.027574744,0.052050071,0.226280121,0,0,19.42530414,0,1283.63455,0.091943139,-8.20E-04,0.06767187,0.093708537,0,0.053927772,0,0,4,351,0.091778573,-0.134487721,0.179720379,0.19583302,62.42530414,0.140652132,77,22.42530414,53,0.136186633,59,0.17364633,0.10754171,17,2.146844394,239.5766423,172.1493917,12,0.256787535,0.190644911,1.347253839,0.373674242,0.034071827,-0.160187024,4,0,"{""type"":""Point"",""coordinates"":[24.59924185817851,-30.226047704490263]}"
J_1712,10,Upper Karoo Bioregion,Nama-Karoo,2021,10,0.94062432,0.051752031,0.254708902,0,0,17.99608611,0,1172.44863,0.118017778,-0.00144572,0.076470591,0.08686724,0,0.118627459,0,0,4,424,0.114334477,-0.19974103,0.228599056,0.196529851,51.72407045,0.176694992,77.00782779,18.69667319,54.19765166,0.123428167,64.11545988,0.256276554,0.133719356,12.40313112,1.469949915,193.332681,200,11.5890411,0.29455833,0.214493809,1.374397723,0.386185793,0.040475672,-0.204151353,3,0,"{""type"":""Point"",""coordinates"":[24.850561252651772,-29.19926388221644]}"
J_1713,0,Upper Karoo Bioregion,Nama-Karoo,2021,10,0.270939956,0.050742832,0.259444731,0,0,18,0,1170.989179,0.119887967,-0.006384283,0.071359339,0.083927944,0,0.069415433,0,0,4,424,0.116800567,-0.204144102,0.232362809,0.19821335,53.65223807,0.179978424,77,17.32611904,54.32611904,0.123497344,66,0.264930384,0.136414325,11.67388096,1.205698523,197.0172159,200,10.67388096,0.299938055,0.211770641,1.416757528,0.387296832,0.043245793,-0.205950919,3,0,"{""type"":""Point"",""coordinates"":[24.850681648380213,-29.198273961782572]}"
J_1715,0,Upper Karoo Bioregion,Nama-Karoo,2021,10,0.624140609,0.048571758,0.197291429,0,0,18.7060844,0,1197.743376,0.150535221,2.33E-04,0.048061345,0.078630376,0,0.048061345,0,0,5,418.1844946,0.142637713,-0.13403272,0.291780376,0.197816804,45.21736997,0.22231858,73.35672228,17.27183513,52.51128557,0.108455904,66.16879293,0.266562006,0.166250274,11.48871443,0.753486551,194.2100098,200,10.72031403,0.25905524,0.175570202,1.476420861,0.350864236,0.056493718,-0.165225566,3,0,"{""type"":""Point"",""coordinates"":[24.97711499964962,-29.283322396174945]}"
J_1717,75,Upper Karoo Bioregion,Nama-Karoo,2021,10,-0.996704852,0.040164254,0.247168336,0,0,17,0,1200.447805,0.120041519,-0.014421411,0.03367958,0.08167098,0,0.044579629,0,0,4,420,0.127485773,-0.143936022,0.233757262,0.221592876,48.64780488,0.187315741,71.67609756,20.67609756,52,0.137599119,66,0.198733906,0.146348908,10.32390244,1.861371497,191.837561,200,12,0.296453777,0.255134947,1.161488637,0.415929405,0.049384821,-0.221210189,3,0,"{""type"":""Point"",""coordinates"":[24.985698769177503,-29.29110798661426]}"
J_1721,75,Upper Karoo Bioregion,Nama-Karoo,2021,10,0.400592832,0.042456003,0.257984238,0,0,21.04483431,0,1205.113548,0.122551741,-0.00359155,0,0.079790489,0,0,0,0,4,405,0.123369817,-0.183951773,0.246139294,0.199420214,59.81140351,0.190151775,74.39619883,19.68518519,52,0.120716523,58.5,0.237714282,0.143894448,12.41861598,1.12185842,182.8323587,200,10.70760234,0.28924201,0.251791738,1.149831789,0.390611858,0.041102842,-0.226366544,3,0,"{""type"":""Point"",""coordinates"":[25.01192720157387,-29.42934903747319]}"
J_1722,0,Upper Karoo Bioregion,Nama-Karoo,2021,10,0.972646786,0.052427593,0.223667666,0,0,21.2037037,0,1205.333821,0.1245007,0.003630913,0,0.086085969,0,0,0,0,4,405,0.117741958,-0.166992191,0.243235887,0.190484476,58.26998051,0.185058789,74.75048733,18.38547758,52,0.116113439,59.02582846,0.250656753,0.138317521,13.22758285,1.006120303,187.7241715,200,10.38547758,0.266877104,0.185691017,1.440426212,0.359991019,0.043131445,-0.173484776,3,0,"{""type"":""Point"",""coordinates"":[25.012622821338212,-29.428862995458367]}"
J_1723,0,Upper Karoo Bioregion,Nama-Karoo,2021,10,-0.227357911,0.03713001,0.241440531,0,0,17.75380088,0,1278.940167,0.127126023,-0.00934262,0,0.075067589,0,0.172689424,0,0,5.337420304,407,0.131863113,-0.144885162,0.256726702,0.20686032,44.98724865,0.200397956,73.29524277,20,51.29524277,0.122347788,66.82148112,0.24119939,0.152879932,9.403138794,1.813213687,178.3536047,200,11.69838156,0.276979124,0.198867254,1.392762384,0.374578063,0.055058294,-0.184402037,3,0,"{""type"":""Point"",""coordinates"":[24.878702639400068,-29.58998369382253]}"
J_1726,10,Upper Karoo Bioregion,Nama-Karoo,2021,10,0.771971679,0.037543768,0.235939084,0,0,17.67221135,0,1284.28229,0.134513332,-0.016091884,0.076743029,0.074475116,0,0.126470596,0,0,5,408,0.141186163,-0.134338717,0.267455978,0.218304957,49.6888454,0.210864378,74,18.32778865,52,0.127228774,67,0.235949661,0.16226698,10.67221135,1.59048122,188.8796477,200,12.01663405,0.28850639,0.214510891,1.348540685,0.391762972,0.061287276,-0.196926467,3,0,"{""type"":""Point"",""coordinates"":[24.87286567612111,-29.601604111167806]}"
J_1796,40,Upper Karoo Bioregion,Nama-Karoo,2021,11,0.885103311,0.064650442,0.187216074,0.050980393,0,21.33880309,0,1172.669402,0.098990305,-0.002721287,0.060130719,0.11437424,0,0.059803922,0,0,5,276,0.099905416,-0.069139043,0.176662665,0.232679123,57.66940154,0.146256826,80.66119691,20.66119691,54,0.167333178,56,0.100162037,0.115313062,17,1.090683539,191.5849421,184.636583,12.33059846,0.277303772,0.243522136,1.139543066,0.443785921,0.037627432,-0.17597305,3,0,"{""type"":""Point"",""coordinates"":[23.625704161583883,-30.58030544678233]}"
J_1474,35,Upper Karoo Bioregion,Nama-Karoo,2021,5,-0.210442292,0.052021438,0.185077211,0.022674879,0,25.10184747,0,1234.128849,0.111515832,0.008275974,0.047395762,0.086580576,0,0.04869614,0,0,6,252,0.103892451,-0.110460714,0.231856712,0.177637042,74.29180483,0.169684182,70.52960682,21.7565135,50.52960682,0.112863739,50.88678351,0.191578069,0.123691945,18.34012316,1.588712194,308.944576,154.7408811,14.35717669,0.220564827,0.173866132,1.277420893,0.329452083,0.035250887,-0.141980038,2,0,"{""type"":""Point"",""coordinates"":[22.85665192109818,-32.02077345108748]}"
J_1475,35,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.997624563,0.055192255,0.241255262,0.074509807,0,23.69391635,0,1255.762833,0.104540881,-0.005398701,0.072549023,0.093469631,0,0.073774509,0,0,6,264,0.103331856,-0.169138619,0.198539352,0.204495439,72.49714829,0.156371265,70.92585551,23.29277567,49.1539924,0.137145702,54.35171103,0.203347131,0.120275337,18.7595057,20.04010742,379.6074144,147.6340304,16.86501901,0.28864654,0.226503818,1.273139407,0.401167005,0.036019785,-0.199806996,2,0,"{""type"":""Point"",""coordinates"":[22.84750184573651,-32.02388144452173]}"
J_1479,40,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.138439418,0.056596832,0.22364063,0.057345814,0,19,0,1299.854823,0.090212111,-0.009395634,0.074943712,0.09438226,0,0.068470423,0.050472031,0,5,261,0.089503471,-0.134898337,0.172120777,0.2001963,77.02005731,0.135786986,71,25,50,0.141563328,56.06017192,0.157596795,0.104565348,18,11.82362603,282.1485196,133.0601719,17.95988539,0.263129669,0.213837126,1.229975895,0.387692063,0.031488556,-0.175519642,2,0,"{""type"":""Point"",""coordinates"":[22.840211215514127,-32.044674232733946]}"
J_1490,30,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.935602545,0.05787302,0.198840144,0.038666603,0,19,0,1368.811016,0.109448162,-0.010287698,0.079488364,0.091138956,0,0.084493368,0.030640436,0,5,277,0.106248775,-0.115191768,0.205059414,0.203742074,67.01994302,0.161121273,73,25,51.29867047,0.134692588,56.88793922,0.171513955,0.123675495,17.70132953,5.077448315,247.2891738,162.9757835,11.87226971,0.256692437,0.204491831,1.255970776,0.379601963,0.039963896,-0.168199859,2,0,"{""type"":""Point"",""coordinates"":[22.793729546133005,-32.08613495432889]}"
J_1491,25,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.879601517,0.049515217,0.248121138,0,0,17.97329518,0,1412.137339,0.110404392,-0.005863474,0.070815425,0.078879213,0,0.072651692,0,0,4,288,0.105401572,-0.194917515,0.223524387,0.18032506,66.97043395,0.168268023,70.43967573,25,50.38340486,0.114106689,55.79637577,0.243656488,0.12467568,16.61659514,2.316384959,278.7725322,152.3438245,13.17691941,0.267553439,0.21168137,1.265526556,0.35712835,0.034843176,-0.194911842,2,0,"{""type"":""Point"",""coordinates"":[22.789600418557516,-32.093488011966016]}"
J_1508,75,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.265281585,0.051933417,0.160109799,0.043523152,0,24,0,1379.370318,0.081366885,0.004827224,0.045793101,0.087239743,0,0.04698871,0.043523152,0.034271115,4,277,0.077142209,-0.049208286,0.170900826,0.165979911,66,0.126658948,70,23,49,0.118292394,51.80417259,0.104637399,0.092672383,19,0.945774106,240.9848269,137,14.5979137,0.183306915,0.150356246,1.220008537,0.304985413,0.026228211,-0.10496578,2,0,"{""type"":""Point"",""coordinates"":[22.835150135818466,-32.139162584056464]}"
J_1509,35,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.978120179,0.045109028,0.236225795,0.029291202,0,20.53241182,0,1331.35367,0.096574314,-0.009109616,0.088037269,0.080726338,0,0.088710504,0.012700371,0,5,277,0.097232926,-0.146840822,0.197587879,0.187752306,63.82221163,0.151803847,71.74451859,25.11820782,50.46758818,0.125453266,57.21210677,0.191863329,0.114426764,17.51334604,4.253938082,217.5567207,159.3875119,13.48665396,0.251797091,0.198063834,1.272467845,0.357748802,0.036182562,-0.170534062,2,0,"{""type"":""Point"",""coordinates"":[22.839154408564458,-32.13355303493123]}"
J_1513,100,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.616364694,0.062023759,0.263140055,0.0422597,0,18.58289786,0,1301,0.101423197,-0.017592848,0.088160589,0.103100309,0,0.107692344,0.041923833,0.003185692,4,270,0.103554855,-0.190262889,0.179460742,0.232262755,56.74251781,0.14770843,71.04750594,22,50.74536817,0.161769709,60.3871734,0.189087296,0.118229794,16.95534442,1.419191181,255.1790974,172.8821853,14.67315914,0.342229222,0.277254098,1.23883947,0.468357102,0.036425511,-0.246720616,2,0,"{""type"":""Point"",""coordinates"":[22.861240336082176,-32.12544193011501]}"
J_1514,55,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.805778317,0.060932907,0.233719012,0.04247907,0,18,0,1303.018052,0.083125769,-0.021098287,0.09325695,0.091725814,0,0.118285016,0.050209182,0.055575738,4,268,0.081135034,-0.159237086,0.156463586,0.196857594,58,0.123444536,74,24,51,0.143617009,62.20665083,0.158266895,0.095036429,17,1.4954565,236.1553444,160.3800475,13.79334917,0.271422698,0.229483816,1.182788424,0.39314786,0.026668958,-0.190987687,2,0,"{""type"":""Point"",""coordinates"":[22.866898935319,-32.11809779068]}"
J_1515,75,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.619581458,0.056495327,0.2142558,0.03741348,0,19,0,1278.777725,0.06653124,-0.007152181,0.076203678,0.09204644,0,0.114549428,0.037704301,0.036663215,4,267,0.064507258,-0.121332143,0.133549658,0.176297457,58.38648263,0.102300792,75.10471204,24.89528796,51.10471204,0.134749734,59.77724893,0.122856453,0.076833677,17.83626844,2.818373024,252.0361733,156.986673,14.32746311,0.225041316,0.186085349,1.209370028,0.347281908,0.01996989,-0.143398484,2,0,"{""type"":""Point"",""coordinates"":[22.871179672330307,-32.10999560406588]}"
J_1537,95,Upper Karoo Bioregion,Nama-Karoo,2021,5,-0.644061998,0.043015397,0.234925805,0,0,22.41319943,0,1309.952176,0.076169633,-0.006722886,0.107598891,0.07927701,0,0.109668808,0,0,4,262,0.076156884,-0.132409394,0.167853736,0.170181398,66,0.124458037,72.47106648,27,49,0.12226151,56.64466762,0.160558003,0.091271014,16.47106648,3.007027313,222.3299857,144.8263989,15.52893352,0.223465075,0.178469196,1.249679575,0.329153074,0.026612134,-0.146498988,2,0,"{""type"":""Point"",""coordinates"":[22.890072883493755,-32.029437484434325]}"
J_1542,80,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.75091323,0.066000638,0.17740706,0.045776,0,21,0,1222.098058,0.098555674,0.008153447,0.025795166,0.115116866,0,0.044601112,0.044590796,0.040810508,5,251,0.097525404,-0.070683032,0.173191586,0.221803267,70.27664614,0.141222435,71.86167693,26,49,0.156079652,55.72335386,0.112027553,0.112003135,19.13832307,3.593338789,250.249171,158.951208,17.04026528,0.25588494,0.202347339,1.264617186,0.410384525,0.035965914,-0.149019517,2,0,"{""type"":""Point"",""coordinates"":[22.877850487506258,-32.01427208175156]}"
J_1489,55,Upper Karoo Bioregion,Nama-Karoo,2021,5,-0.428930789,0.054842972,0.215866706,0.058016149,0,21.49408424,0,1349.41079,0.096505966,0.003372701,0.064823314,0.097350006,0,0.06059269,0.068128984,0.056300864,5,271,0.095423562,-0.126634702,0.186441344,0.198487765,65.54093706,0.145905048,73.5295788,24.96071936,52,0.136484338,55.51396119,0.166745429,0.111612817,17.44675816,6.204623108,233.8679602,153.6635116,12.98438239,0.256338316,0.202254574,1.268643382,0.379767976,0.033145047,-0.165699191,4,0,"{""type"":""Point"",""coordinates"":[22.79422450634994,-32.07958007578032]}"
J_1494,70,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.404220201,0.050496431,0.145989669,0.032525953,0,22.86555819,0,1370.469359,0.086512775,-7.87E-04,0,0.086238751,0,0.11013072,0.032525953,0.034313727,5,278,0.083727126,-0.014434371,0.178651977,0.175772067,67,0.134529949,72,24,51,0.122768389,55,0.078974209,0.099717997,17,1.591523952,232.6313539,159.1344418,14,0.181370886,0.16045551,1.131099528,0.313678569,0.030242153,-0.106660699,4,0,"{""type"":""Point"",""coordinates"":[22.79808162876117,-32.10960320317317]}"
J_1495,95,Upper Karoo Bioregion,Nama-Karoo,2021,5,-0.424998496,0.078116065,0.111591107,0.036158782,0,23.75118708,0.035638606,1361.24169,0.081029138,0.017427263,0.041278266,0.130500879,0,0.054757776,0.031961127,0,5,278,0.077519189,0.030448066,0.137279756,0.218126319,67.06220323,0.112373157,71.31101614,24.06220323,51.93779677,0.16545843,55.81339031,0.003819359,0.089398969,19.87559354,1.442469145,281.7540361,168.4401709,15.06220323,0.205322152,0.178292792,1.1517905,0.393151416,0.025781875,-0.097171729,4,0,"{""type"":""Point"",""coordinates"":[22.804453684166546,-32.10927768879627]}"
J_1497,60,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.573329321,0.071141549,0.195989362,0.062352944,0,22,0,1359.077873,0.084849928,0.024408484,0.050857842,0.124324647,0,0.04509804,0.07418301,0.064705886,5,276,0.080999315,-0.114878249,0.150082119,0.207079771,66.72174739,0.12046979,74.36087369,24,52,0.153099261,56.63912631,0.120935722,0.094166232,18.27825261,1.500301635,224.6077873,150,13,0.260772445,0.219447162,1.188314317,0.411514295,0.020340261,-0.165081823,4,0,"{""type"":""Point"",""coordinates"":[22.808529302529394,-32.10080539679472]}"
J_1498,25,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.995753008,0.055862043,0.161077092,0.047902081,0,23.07596751,0,1351.737697,0.108101643,0.011806378,2.67E-04,0.092391174,0,0.039876777,0.042012344,0,5,279,0.100216713,-0.075611568,0.214017053,0.180076222,68.16196847,0.160687332,73,24.9913999,51.93263258,0.117113925,49.15480172,0.151044713,0.118828779,18.86239847,1.737181946,252.8843765,167.8695652,12.14476828,0.20950362,0.176686321,1.186880278,0.331778153,0.032541394,-0.13363783,4,0,"{""type"":""Point"",""coordinates"":[22.817536686657355,-32.10035948668938]}"
J_1500,70,Upper Karoo Bioregion,Nama-Karoo,2021,5,0.5518107,0.061144299,0.178325826,0.047243672,0.021619957,20.84150405,0,1321.716802,0.084053376,0.020201765,0.06174389,0.113679469,0,0.07211992,0.066448634,0.047900534,4.224654926,269,0.082976938,-0.06435378,0.159520991,0.200458875,65.78343646,0.125875119,76.84150405,25.04236078,51.10042837,0.146012879,55.05806759,0.096851468,0.0969793,17.84150405,2.819295185,195.7001428,160.5245121,16.04236078,0.228307324,0.189124224,1.207013211,0.378225533,0.025887607,-0.132830924,4,0,"{""type"":""Point"",""coordinates"":[22.834744357622597,-32.09400526768822]}"
J_1505,50,Upper Karoo Bioregion,Nama-Karoo,2021,5,-0.549204508,0.043331841,0.186750461,0.04926279,0,23.64954826,0,1354.098906,0.099627078,0.008822111,0.046842047,0.079170089,0,0.042270147,0.049187904,0.038418507,5,274,0.095872168,-0.09165059,0.215776215,0.165557269,68.69662387,0.158014079,71.05325725,24.41464574,50.84593438,0.106186225,53.32905373,0.172393077,0.11470929,17,5.168827579,218.553495,157.7931526,15.83499762,0.199060994,0.155038028,1.281210131,0.302362339,0.033755378,-0.123952102,4,0,"{""type"":""Point"",""coordinates"":[22.825692382484103,-32.12845182332609]}"
